A,B,C,Total
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,1.0,0.0,1
0.0,1.0,0.0,3
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,3
1.0,0.0,0.0,1
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
0.0,0.0,1.0,2
0.0,1.0,0.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
1.0,0.0,0.0,1
0.0,0.3333333333333333,0.6666666666666666,3
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.0,0.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,1.0,0.0,1
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.5,0.5,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.25,0.5,0.25,4
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.8,0.2,5
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
nan,nan,nan,nan
0.6666666666666666,0.3333333333333333,0.0,3
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.5,0.5,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.25,0.75,0.0,4
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,6
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
0.0,0.5,0.5,4
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,1.0,0.0,1
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,3
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,1.0,0.0,1
0.0,1.0,0.0,1
0.0,1.0,0.0,1
0.0,0.0,1.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.0,0.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.5,0.5,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,3
0.0,1.0,0.0,2
0.0,0.6666666666666666,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,3
nan,nan,nan,nan
nan,nan,nan,nan
0.25,0.75,0.0,4
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,4
0.0,1.0,0.0,3
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,1.0,0.0,3
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,0.0,1.0,1
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.5,0.5,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
0.5,0.5,0.0,2
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
0.5,0.5,0.0,4
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.0,1.0,1
0.5,0.5,0.0,2
0.0,0.0,1.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.5,0.5,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.25,0.5,0.25,4
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.5,0.5,0.0,2
nan,nan,nan,nan
1.0,0.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
0.3333333333333333,0.6666666666666666,0.0,3
1.0,0.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
1.0,0.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
0.25,0.25,0.5,4
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.0,0.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.6666666666666666,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
